frame,iou,dice,gt_px,pred_px,latency_s
00187,0.012025901942645698,0.02376599634369287,5515,31681,0.28824038500897586
00189,0.0,0.0,10387,0,0.003578593023121357
00190,0.0038746498416105976,0.007719389750945364,1299,37046,0.295190462958999
00191,0.014404728314943792,0.028400357200368914,2288,134330,0.2928390479646623
00192,0.0,0.0,366,73,0.28345086198532954
00193,0.0,0.0,7182,0,0.00417039601597935
00194,0.033662709728761855,0.0651328705426456,5083,72850,0.2884351079701446
00195,0.0,0.0,687,53,0.28783433500211686
00196,0.0,0.0,9143,4659,0.2868486419902183
00197,0.0,0.0,9078,4031,0.2923019989975728
00198,0.0,0.0,8272,7,0.17734711396042258
00199,0.0,0.0,942,0,0.003849563014227897
00200,0.0,0.0,395,34673,0.30481104901991785
00201,0.0,0.0,2667,34259,0.3066846969886683
00202,0.0,0.0,10442,0,0.003810270980466157
00203,0.0,0.0,458,10175,0.29225615900941193
00204,0.0,0.0,1116,0,0.004092499031685293
00205,0.0,0.0,1422,64373,0.28866670199204236
00206,0.0,0.0,2051,50134,0.2957824179902673
00207,0.0,0.0,4065,4,0.11085481202462688
00208,0.0,0.0,1529,0,0.004396623000502586
00209,0.0,0.0,6952,97,0.12819693598430604
00210,0.0,0.0,1548,253,0.18530887400265783
00211,0.0,0.0,10309,0,0.004259971028659493
00212,0.0,0.0,1078,0,0.00337097403826192
00213,0.0,0.0,11130,0,0.0034504879731684923
00214,0.0,0.0,583,0,0.0034280320396646857
00215,0.0,0.0,657,18914,0.2970429460401647
00216,0.0,0.0,234,83751,0.2941497570136562
00217,0.0,0.0,282,0,0.003596985014155507
00218,0.0,0.0,11870,0,0.0033901029964908957
00219,0.0,0.0,282,68645,0.30100743303773925
00220,0.0,0.0,2293,88550,0.2954707370372489
00221,0.0,0.0,970,12873,0.3053991689812392
00222,0.0,0.0,1919,123,0.29343188198981807
00223,0.0,0.0,884,203,0.2834359399857931
00224,0.0,0.0,1819,17,0.2910480370046571
00225,0.0,0.0,2739,5,0.24115556600736454
00226,0.0,0.0,8653,5356,0.2950289669679478
00227,0.0,0.0,1399,0,0.003970088961068541
00228,0.0,0.0,1623,833,0.15806857898132876
00229,0.0,0.0,984,0,0.003841152007225901
00230,0.0,0.0,10896,17,0.0807113969931379
00231,0.0,0.0,570,0,0.0048684110515750945
00232,0.0,0.0,1498,185,0.24808099499205127
