frame,iou,dice,gt_px,pred_px,latency_s
00125,0.5669585752238512,0.7236420722135007,7397,8528,0.405023412022274
00126,0.0,0.0,67,0,0.4052701289765537
00127,0.2894736842105263,0.4489795918367347,637,392,0.3878482689615339
00128,0.5834879406307978,0.7369654364381957,2383,2738,0.39508594101062045
00129,0.0,0.0,618,0,0.3786519700079225
00130,0.5768688293370945,0.7316636851520573,3136,4690,0.3872813619673252
00131,0.17053642914331466,0.2913816689466484,1160,302,0.39052858599461615
00132,0.0,0.0,494,14,0.384658575989306
00133,0.641811986370014,0.7818337199365157,3497,4694,0.395654862979427
00134,0.405892881729313,0.5774165116051317,3884,6327,0.3938853809959255
00135,0.5050939551731944,0.6711793020457281,3230,3418,0.4026422569877468
00136,0.2363013698630137,0.38227146814404434,920,524,0.3899600339937024
00137,0.35984095427435386,0.5292397660818714,1367,1369,0.3938178779790178
00139,0.40153609831029186,0.5729943007452871,2550,2012,0.3981860229978338
00140,0.4778806147575783,0.646710715311692,7386,10019,0.4032581420033239
00141,0.0,0.0,119,0,0.3920886599808
00142,0.6082004555808656,0.7563739376770539,3405,5067,0.3958892730297521
00144,0.28833333333333333,0.4476067270375162,1620,699,0.3864619539817795
00145,0.0,0.0,25,0,0.4069884279742837
00146,0.1875,0.3157894736842105,85,48,0.39018946298165247
00147,0.24774774774774774,0.3971119133574007,953,432,0.40171632496640086
00148,0.0,0.0,22,0,0.37047505797818303
00149,0.49611141255199853,0.6632011605415861,5044,3228,0.3918177409796044
00151,0.44346116027531957,0.614441416893733,2173,3699,0.39859603595687076
00152,0.3283333333333333,0.49435382685069007,485,312,0.3924814820056781
00153,0.44765342960288806,0.6184538653366584,495,307,0.38758072699420154
00154,0.5642009769713887,0.7213919250501896,2205,2278,0.3931699710083194
00155,0.6107506950880445,0.7583429228998849,3599,5091,0.39092410501325503
00156,0.2569395017793594,0.4088335220838052,901,865,0.3900378569960594
00158,0.6195708154506437,0.7651049395802417,3822,5612,0.38468298100633547
00159,0.0,0.0,48,0,0.397346680983901
00160,0.0,0.0,21,0,0.38641635299427435
00161,0.6116082843262592,0.759003649056005,9126,9783,0.3925443590269424
00162,0.3795681063122924,0.5502709211318483,1117,544,0.3884785029804334
00163,0.49282814614343706,0.6602610587382161,2163,3353,0.39343711599940434
00164,0.5643177189409369,0.7214873450682221,8959,10243,0.40221370896324515
00165,0.0,0.0,83,0,0.39159259700682014
00166,0.4484848484848485,0.6192468619246861,919,515,0.40428506897296757
00167,0.0,0.0,26,0,0.40132299601100385
00168,0.4992604977171886,0.6660090070769891,9090,14225,0.4104113259818405
00169,0.04618473895582329,0.08829174664107485,479,42,0.4035693240002729
00170,0.383549614596546,0.5544428772919605,6403,7777,0.41198288899613544
00171,0.16140350877192983,0.27794561933534745,236,95,0.38717229600297287
00172,0.27440633245382584,0.4306418219461698,1072,377,0.4082881900249049
00173,0.41897308646688297,0.5905299973096583,4117,3317,0.4085970059968531
00175,0.263653483992467,0.4172876304023845,438,233,0.4146817540167831
00176,0.3987138263665595,0.5701149425287356,1126,614,0.40653458004817367
00177,0.4222781623662681,0.5938053097345133,1493,767,0.40612629504175857
00178,0.5815126050420169,0.7353878852284803,2563,3083,0.4120925390161574
00179,0.4726507713884993,0.6419047619047619,657,393,0.40777002897812054
00180,0.453255237666141,0.6237792590296078,3097,3354,0.41037458303617314
00181,0.3413615928066795,0.5089777352166627,2279,1898,0.39383235096465796
00182,0.6268544128740257,0.7706336939721793,2861,3609,0.4127557150204666
00183,0.5235557450437007,0.6872813768014552,8158,13283,0.42273219797061756
00184,0.44043171440431717,0.6115273775216138,3587,3353,0.4091878900071606
00185,0.4177518848526388,0.5893159294174523,2506,1631,0.4129275199957192
00186,0.3491552695092518,0.5175909361955874,1191,486,0.3960453679901548
00187,0.4471172203130966,0.6179419525065963,5515,9645,0.4105052259983495
00189,0.44334617341376553,0.6143310337882069,10387,9472,0.41460534202633426
00190,0.3018641010222489,0.46374133949191687,1299,866,0.40722089703194797
00191,0.48125659978880675,0.6497950454464445,2288,3323,0.4095144890015945
00192,0.08653846153846154,0.1592920353982301,366,86,0.3995467029744759
00193,0.5659663865546218,0.7228333780520526,7182,7726,0.4043075219960883
00194,0.4943882653628181,0.6616597263533611,5083,8365,0.40754040697356686
00195,0.5957207207207207,0.7466478475652788,687,730,0.4063447240041569
00196,0.5263309352517985,0.6896681749622926,9143,12073,0.41914907802129164
